"id","age","workclass","rating","education","edu","family_status","occupation","relationship","origin","gender","gain","loss","hours_weekly","country","income"
2143,62," Private",200332," HS-grad",9,2," Machine-op-inspct"," Husband",5,2,0,0,40," United-States","low"
2144,30," Private",496414," Doctorate",16,3," Prof-specialty"," Not-in-family",5,2,0,0,40," ?","low"
2145,51," Self-emp-inc",274948," Some-college",10,2," Craft-repair"," Husband",5,2,0,0,60," United-States","low"
2146,19," Private",47577," Some-college",10,3," Transport-moving"," Not-in-family",5,2,0,0,50," United-States","low"
2147,21," Private",143582," Bachelors",13,3," Prof-specialty"," Own-child",2,1,0,0,45," United-States","low"
2149,26," Private",50053," Bachelors",13,2," Exec-managerial"," Husband",5,2,0,0,55," United-States","low"
2150,63," Private",158609," Assoc-voc",11,5," Adm-clerical"," Unmarried",5,1,0,0,8," United-States","low"
2152,25," Private",192449," HS-grad",9,2," Machine-op-inspct"," Husband",5,2,0,0,40," United-States","low"
2154,44," Self-emp-not-inc",26669," Assoc-acdm",12,2," Other-service"," Wife",5,1,0,0,99," United-States","low"
2156,20," Private",275357," Assoc-voc",11,3," Tech-support"," Own-child",5,1,0,0,25," United-States","low"
2157,39," Private",1455435," Assoc-acdm",12,4," Craft-repair"," Not-in-family",5,2,0,0,40," United-States","low"
2160,38," State-gov",196373," Bachelors",13,3," Sales"," Not-in-family",5,2,0,0,20," United-States","low"
2166,37," Private",191137," Assoc-acdm",12,1," Prof-specialty"," Unmarried",5,2,0,0,25," United-States","low"
2167,35," Local-gov",215419," Some-college",10,1," Adm-clerical"," Unmarried",5,1,0,0,40," United-States","low"
2171,48," Private",47686," 11th",7,2," Other-service"," Wife",5,1,0,0,40," United-States","low"
2173,41," ?",133456," Assoc-acdm",12,5," ?"," Not-in-family",5,1,0,0,50," United-States","low"
2175,23," Private",190290," Bachelors",13,3," Prof-specialty"," Own-child",5,2,0,0,40," United-States","low"
2176,23," Private",240049," Preschool",1,3," Other-service"," Not-in-family",2,1,0,0,40," Laos","low"
2179,24," Private",70261," Bachelors",13,2," Prof-specialty"," Husband",5,2,0,0,50," United-States","low"
2180,25," Private",108542," Bachelors",13,3," Exec-managerial"," Own-child",5,2,0,0,35," United-States","low"
2182,60," Self-emp-inc",171315," HS-grad",9,1," Craft-repair"," Not-in-family",5,2,0,0,40," United-States","low"
2183,52," Private",72743," HS-grad",9,2," Adm-clerical"," Not-in-family",5,1,0,0,50," United-States","low"
2184,42," Private",159449," HS-grad",9,1," Craft-repair"," Not-in-family",5,2,0,0,40," United-States","low"
2185,21," Local-gov",218445," Some-college",10,3," Adm-clerical"," Own-child",5,1,0,0,40," Mexico","low"
2187,64," Self-emp-inc",142166," Bachelors",13,1," Sales"," Not-in-family",5,2,0,0,45," United-States","low"
2188,19," Private",332928," 11th",7,3," Other-service"," Unmarried",3,1,0,0,40," United-States","low"
2189,26," Private",210812," Some-college",10,1," Craft-repair"," Not-in-family",5,2,0,0,43," United-States","low"
2192,62," Federal-gov",52765," 9th",5,1," Other-service"," Unmarried",5,1,0,0,40," United-States","low"
2193,58," ?",114362," Some-college",10,2," ?"," Husband",3,2,0,0,30," United-States","low"
2194,66," ?",222810," Some-college",10,1," ?"," Other-relative",5,1,0,0,35," United-States","low"
2195,44," Private",421449," HS-grad",9,1," Adm-clerical"," Unmarried",5,1,0,0,40," United-States","low"
2201,24," Local-gov",184975," Bachelors",13,3," Prof-specialty"," Not-in-family",5,1,0,0,40," United-States","low"
2202,19," Private",78374," Some-college",10,3," Adm-clerical"," Unmarried",2,1,0,0,40," United-States","low"
2204,46," Self-emp-not-inc",96260," Bachelors",13,1," Exec-managerial"," Not-in-family",5,2,0,0,20," United-States","low"
2207,33," Private",157446," 11th",7,3," Craft-repair"," Not-in-family",5,2,0,0,65," United-States","low"
2208,33," Self-emp-inc",137421," HS-grad",9,2," Sales"," Husband",2,2,0,0,45," South","low"
2209,54," Private",168621," HS-grad",9,2," Craft-repair"," Husband",5,2,0,0,40," United-States","low"
2210,25," Private",192735," HS-grad",9,4," Adm-clerical"," Not-in-family",5,1,0,0,70," United-States","low"
2214,34," ?",24504," HS-grad",9,3," ?"," Not-in-family",5,2,0,0,40," United-States","low"
2215,68," Self-emp-not-inc",195881," HS-grad",9,2," Farming-fishing"," Husband",5,2,2413,0,40," United-States","low"
2216,65," Private",118779," HS-grad",9,2," Craft-repair"," Husband",5,2,0,0,30," United-States","low"
2218,33," Private",224141," HS-grad",9,2," Other-service"," Husband",5,2,0,0,40," United-States","low"
2220,31," Private",152156," HS-grad",9,2," Craft-repair"," Husband",5,2,0,0,45," United-States","low"
2221,21," Private",44793," Some-college",10,3," Adm-clerical"," Not-in-family",5,2,0,0,65," United-States","low"
2222,49," Federal-gov",157569," HS-grad",9,2," Adm-clerical"," Husband",5,2,0,0,46," United-States","low"
2224,24," Private",44159," 12th",8,3," Other-service"," Other-relative",4,2,0,0,40," Dominican-Republic","low"
2227,19," State-gov",536725," Some-college",10,3," Adm-clerical"," Other-relative",5,1,0,0,15," Japan","low"
2229,53," Private",299080," Some-college",10,3," Adm-clerical"," Unmarried",3,1,0,0,40," United-States","low"
2231,17," Private",234780," HS-grad",9,3," Farming-fishing"," Own-child",3,2,0,0,40," United-States","low"
2232,49," Private",90579," HS-grad",9,2," Craft-repair"," Husband",3,2,5012,0,50," United-States","low"
2234,30," Private",143392," Bachelors",13,2," Adm-clerical"," Wife",5,1,0,0,40," United-States","low"
2235,38," Private",368256," Assoc-acdm",12,3," Sales"," Not-in-family",5,1,0,0,45," United-States","low"
2238,34," Private",137088," HS-grad",9,2," Craft-repair"," Other-relative",1,2,0,0,40," United-States","low"
2239,30," Private",316606," Bachelors",13,3," Prof-specialty"," Not-in-family",5,1,0,2342,50," United-States","low"
2240,21," Private",214387," Some-college",10,3," Sales"," Other-relative",5,2,0,0,64," United-States","low"
2242,35," Private",209993," 11th",7,4," Priv-house-serv"," Unmarried",5,1,0,0,8," Mexico","low"
2243,53," Private",113522," HS-grad",9,2," Protective-serv"," Husband",5,2,0,0,40," United-States","low"
2244,52," Private",186785," HS-grad",9,3," Sales"," Not-in-family",5,2,0,1879,50," United-States","low"
2245,44," Private",197462," HS-grad",9,2," Machine-op-inspct"," Husband",5,2,0,0,40," United-States","low"
2247,36," Local-gov",321247," 11th",7,2," Craft-repair"," Husband",5,2,0,0,40," United-States","low"
2248,51," Private",63685," HS-grad",9,2," Sales"," Husband",2,2,0,0,50," Cambodia","low"
2249,56," Private",170066," HS-grad",9,2," Adm-clerical"," Husband",5,2,0,0,40," United-States","low"
2250,56," Self-emp-not-inc",144351," HS-grad",9,2," Transport-moving"," Husband",5,2,0,0,90," United-States","low"
2252,31," Private",377850," HS-grad",9,2," Craft-repair"," Husband",5,2,0,0,65," United-States","low"
2254,20," ?",202994," Some-college",10,3," ?"," Own-child",5,1,0,0,16," United-States","low"
2255,33," Private",277455," Masters",14,3," Prof-specialty"," Not-in-family",5,2,0,0,40," United-States","low"
2256,27," Private",39232," HS-grad",9,2," Craft-repair"," Husband",5,2,0,0,40," United-States","low"
2257,80," Private",216073," 5th-6th",3,2," Other-service"," Husband",5,2,0,0,32," United-States","low"
2258,43," Private",282155," Assoc-acdm",12,1," Prof-specialty"," Not-in-family",5,1,4649,0,40," United-States","low"
2260,67," ?",81761," HS-grad",9,1," ?"," Own-child",5,2,0,0,20," United-States","low"
2261,32," Private",391874," HS-grad",9,2," Craft-repair"," Husband",5,2,0,0,40," United-States","low"
2262,35," Private",139770," HS-grad",9,3," Sales"," Own-child",5,1,0,0,29," United-States","low"
2263,22," ?",96844," Some-college",10,3," ?"," Not-in-family",5,1,0,1605,20," United-States","low"
2264,26," Private",136226," HS-grad",9,3," Craft-repair"," Own-child",5,2,0,0,40," United-States","low"
2267,26," Private",375980," HS-grad",9,4," Sales"," Unmarried",3,1,0,0,37," United-States","low"
2268,46," Self-emp-not-inc",315984," HS-grad",9,2," Exec-managerial"," Husband",5,2,0,0,50," United-States","low"
2269,29," Private",189565," HS-grad",9,1," Protective-serv"," Own-child",5,2,0,0,40," United-States","low"
2271,42," State-gov",136996," Some-college",10,2," Protective-serv"," Husband",3,2,0,0,48," United-States","low"
2273,24," Private",230475," HS-grad",9,2," Craft-repair"," Husband",5,2,0,0,44," United-States","low"
2274,43," Private",52433," Some-college",10,2," Sales"," Husband",5,2,0,0,70," United-States","low"
2275,46," Federal-gov",171850," HS-grad",9,1," Exec-managerial"," Not-in-family",5,2,0,0,42," United-States","low"
2276,56," Self-emp-not-inc",52822," Some-college",10,2," Craft-repair"," Husband",5,2,0,0,70," United-States","low"
2277,73," Self-emp-not-inc",30958," Some-college",10,2," Sales"," Husband",5,2,0,0,25," United-States","low"
2278,61," Private",122246," 12th",8,2," Other-service"," Wife",5,1,0,0,40," United-States","low"
2283,30," ?",203834," Bachelors",13,3," ?"," Not-in-family",2,1,0,0,50," Taiwan","low"
2285,60," Self-emp-not-inc",327474," HS-grad",9,2," Sales"," Husband",5,2,0,0,70," United-States","low"
2286,57," Private",82676," HS-grad",9,1," Transport-moving"," Not-in-family",5,2,0,0,48," United-States","low"
2288,38," Private",103408," Masters",14,2," Exec-managerial"," Husband",3,2,0,0,40," ?","low"
2289,19," Private",386492," Some-college",10,3," Handlers-cleaners"," Own-child",5,2,0,0,16," United-States","low"
2291,23," Private",241752," HS-grad",9,2," Craft-repair"," Husband",5,2,0,0,40," United-States","low"
2292,50," Private",398625," 11th",7,5," Machine-op-inspct"," Not-in-family",5,1,0,0,40," United-States","low"
2293,19," State-gov",42750," HS-grad",9,3," Protective-serv"," Own-child",5,2,0,0,40," United-States","low"
2294,35," Private",182074," HS-grad",9,1," Handlers-cleaners"," Own-child",5,2,0,0,35," United-States","low"
2295,26," Private",167350," HS-grad",9,3," Craft-repair"," Own-child",5,2,0,0,35," United-States","low"
2296,19," Private",55284," HS-grad",9,3," Sales"," Own-child",5,1,0,0,35," United-States","low"
2297,31," Private",591711," Some-college",10,2," Transport-moving"," Not-in-family",3,2,0,0,40," ?","low"
2298,36," Private",166549," HS-grad",9,2," Craft-repair"," Husband",5,2,0,0,40," United-States","low"
2299,39," Private",194287," 7th-8th",4,3," Other-service"," Own-child",5,2,0,1605,35," United-States","low"
2300,68," Private",211162," HS-grad",9,2," Exec-managerial"," Husband",5,2,0,0,40," United-States","low"
2301,29," Private",138537," Assoc-voc",11,2," Craft-repair"," Husband",2,2,0,0,40," Laos","low"
2303,37," Private",162834," Some-college",10,3," Craft-repair"," Not-in-family",5,2,0,0,40," United-States","low"
2304,37," Private",359591," 10th",6,2," Craft-repair"," Husband",5,2,0,0,40," United-States","low"
2305,24," Private",403107," 5th-6th",3,3," Handlers-cleaners"," Other-relative",5,2,0,0,40," Mexico","low"
2308,53," Private",121618," 7th-8th",4,3," Transport-moving"," Not-in-family",1,2,0,0,40," United-States","low"
2310,50," Private",133963," HS-grad",9,1," Adm-clerical"," Unmarried",5,1,0,0,35," United-States","low"
2314,56," Private",184553," 10th",6,1," Craft-repair"," Not-in-family",5,2,0,0,56," United-States","low"
2315,37," Private",114605," HS-grad",9,2," Farming-fishing"," Husband",5,2,0,0,40," United-States","low"
2317,37," Private",36425," HS-grad",9,3," Other-service"," Not-in-family",5,1,0,0,40," United-States","low"
2318,32," Private",131425," Bachelors",13,2," Machine-op-inspct"," Husband",5,2,0,0,50," United-States","low"
2320,33," State-gov",174171," Some-college",10,4," Tech-support"," Not-in-family",5,2,0,0,12," United-States","low"
2322,17," Local-gov",170916," 10th",6,3," Protective-serv"," Own-child",5,1,0,1605,40," United-States","low"
2323,31," Private",83413," HS-grad",9,3," Sales"," Own-child",5,2,0,0,40," United-States","low"
2324,23," Private",130959," Bachelors",13,2," Prof-specialty"," Husband",5,2,2406,0,6," Canada","low"
2325,76," Private",82628," 7th-8th",4,2," Other-service"," Husband",5,2,0,0,45," United-States","low"
2326,18," ?",120243," 11th",7,3," ?"," Own-child",5,2,0,0,27," United-States","low"
2327,23," Private",242375," HS-grad",9,3," Other-service"," Not-in-family",5,1,0,0,30," United-States","low"
2328,20," Private",169699," HS-grad",9,3," Adm-clerical"," Not-in-family",5,1,0,0,40," United-States","low"
2329,27," Local-gov",134813," Masters",14,3," Prof-specialty"," Own-child",5,2,0,0,52," United-States","low"
2333,42," Federal-gov",284403," HS-grad",9,1," Adm-clerical"," Not-in-family",3,2,0,0,40," United-States","low"
2334,23," Private",131415," HS-grad",9,2," Other-service"," Wife",5,1,0,0,35," United-States","low"
2335,22," Private",151790," Some-college",10,2," Sales"," Wife",5,1,0,0,30," Germany","low"
2336,23," State-gov",278155," Bachelors",13,3," Adm-clerical"," Own-child",5,2,0,0,40," United-States","low"
2337,34," Private",189759," Masters",14,3," Prof-specialty"," Not-in-family",5,2,0,0,40," United-States","low"
2338,63," ?",205110," 10th",6,5," ?"," Not-in-family",3,2,0,0,40," United-States","low"
2339,36," Self-emp-inc",185366," Some-college",10,3," Sales"," Not-in-family",5,2,0,0,50," United-States","low"
2340,36," State-gov",143437," Bachelors",13,1," Prof-specialty"," Not-in-family",4,1,0,0,40," United-States","low"
2341,28," Private",66777," Assoc-voc",11,2," Other-service"," Other-relative",5,1,3136,0,40," United-States","low"
2342,80," Self-emp-not-inc",184335," 7th-8th",4,2," Farming-fishing"," Husband",5,2,0,0,30," United-States","low"
2343,48," Private",55720," Some-college",10,2," Transport-moving"," Husband",5,2,2406,0,40," United-States","low"
2347,45," Private",112929," 7th-8th",4,1," Machine-op-inspct"," Not-in-family",3,1,0,0,35," United-States","low"
2348,43," State-gov",115005," HS-grad",9,1," Tech-support"," Not-in-family",5,1,0,0,40," United-States","low"
2349,19," Private",123807," HS-grad",9,3," Adm-clerical"," Other-relative",5,1,0,0,40," United-States","low"
2350,27," Private",344094," HS-grad",9,3," Craft-repair"," Own-child",5,2,0,0,40," United-States","low"
2351,17," Private",166360," 10th",6,3," Craft-repair"," Own-child",5,1,0,0,30," United-States","low"
2352,31," Private",156464," 10th",6,1," Other-service"," Not-in-family",5,2,0,0,40," United-States","low"
2353,29," Private",106179," Bachelors",13,3," Adm-clerical"," Not-in-family",5,1,0,0,35," Canada","low"
2354,43," Private",132633," Some-college",10,2," Handlers-cleaners"," Wife",5,1,0,0,40," ?","low"
2356,43," Private",247880," HS-grad",9,3," Craft-repair"," Not-in-family",5,2,0,0,40," United-States","low"
2357,23," Private",183945," Some-college",10,3," Adm-clerical"," Not-in-family",5,1,0,0,60," United-States","low"
2361,33," Local-gov",167474," Assoc-acdm",12,2," Adm-clerical"," Husband",5,2,0,0,40," United-States","low"
2363,59," Private",171242," Bachelors",13,4," Exec-managerial"," Not-in-family",5,2,0,0,45," United-States","low"
2364,19," Private",42750," Some-college",10,3," Handlers-cleaners"," Not-in-family",5,2,0,0,55," United-States","low"
2366,44," Self-emp-not-inc",75065," 12th",8,2," Exec-managerial"," Husband",2,2,0,0,60," Vietnam","low"
2371,20," ?",190290," Some-college",10,3," ?"," Own-child",5,2,0,0,35," United-States","low"
2372,53," Private",161691," HS-grad",9,5," Sales"," Not-in-family",5,1,0,0,35," United-States","low"
2373,19," Private",377405," Some-college",10,3," Exec-managerial"," Not-in-family",5,1,0,0,20," United-States","low"
2374,46," Private",405309," HS-grad",9,2," Exec-managerial"," Husband",5,2,0,0,40," United-States","low"
2376,27," Private",255476," 5th-6th",3,3," Other-service"," Other-relative",5,2,0,0,40," Mexico","low"
2380,58," Private",205410," HS-grad",9,2," Machine-op-inspct"," Husband",5,2,0,0,40," United-States","low"
2381,34," Private",128016," Masters",14,1," Exec-managerial"," Not-in-family",5,1,2201,0,40," United-States","low"
2382,32," Self-emp-not-inc",420895," Bachelors",13,2," Sales"," Husband",5,2,0,0,47," United-States","low"
2384,27," Private",195562," HS-grad",9,3," Craft-repair"," Own-child",3,2,0,0,20," United-States","low"
2386,22," Private",202153," Some-college",10,3," Other-service"," Own-child",5,1,0,0,40," United-States","low"
2390,26," Private",121559," HS-grad",9,2," Craft-repair"," Husband",5,2,0,0,40," United-States","low"
2391,24," Private",160261," Masters",14,3," Prof-specialty"," Not-in-family",2,2,0,0,20," France","low"
2392,39," Private",74163," 12th",8,1," Sales"," Not-in-family",5,1,0,0,40," United-States","low"
2394,26," Private",58751," HS-grad",9,2," Handlers-cleaners"," Other-relative",5,2,0,0,40," United-States","low"
2395,28," Private",92262," HS-grad",9,2," Craft-repair"," Husband",5,2,0,0,40," United-States","low"
